Year,Month,Cost Centre,Account,Account Description,Account Type,Amount
2020,Jul,CC102,2000005,Purchases,Expense,460.592
2020,Jul,CC102,3000000,Cash at Bank,Asset,187.004
2020,Jul,CC102,3000001,Inventory,Asset,721.638
2020,Jul,CC102,3000002,Accounts Receivable,Asset,814.347
2020,Jul,CC102,4000001,Accounts Payable,Liability,-1002
2020,Jul,CC200,1000000,Product Sales,Revenue,935.449
2020,Jul,CC200,1000001,Licensing Revenue,Revenue,2.674
2020,Jul,CC200,1000002,Service Revenue,Revenue,1342.042
2020,Jul,CC200,1000004,Fee Revenue,Revenue,565.02
2020,Jul,CC200,2000000,Cost of Good Sold,Expense,586.371
2020,Jul,CC200,2000001,Staff Expenses,Expense,731.077
2020,Jul,CC200,2000002,Technology Expenses,Expense,521.109
2020,Jul,CC200,2000003,Property Expenses,Expense,642.903
2020,Jul,CC200,2000005,Purchases,Expense,563.799
2020,Jul,CC200,3000000,Cash at Bank,Asset,189.691
2020,Jul,CC200,3000001,Inventory,Asset,766.35
2020,Jul,CC200,3000002,Accounts Receivable,Asset,695.817
2020,Jul,CC200,4000001,Accounts Payable,Liability,1004
2020,Jul,CC201,1000000,Product Sales,Revenue,526.018
2020,Jul,CC201,1000001,Licensing Revenue,Revenue,919.363
2020,Jul,CC201,1000002,Service Revenue,Revenue,1222.35
2020,Jul,CC201,1000004,Fee Revenue,Revenue,264.092
2020,Jul,CC201,2000000,Cost of Good Sold,Expense,91.227
2020,Jul,CC201,2000001,Staff Expenses,Expense,755.148
2020,Jul,CC201,2000002,Technology Expenses,Expense,520.355
2020,Jul,CC201,2000003,Property Expenses,Expense,605.968
2020,Jul,CC201,2000005,Purchases,Expense,84.864
2020,Jul,CC201,3000000,Cash at Bank,Asset,446.633
2020,Jul,CC201,3000001,Inventory,Asset,753.8
2020,Jul,CC201,3000002,Accounts Receivable,Asset,568.747
2020,Jul,CC201,4000001,Accounts Payable,Liability,800
2020,Jul,CC202,1000000,Product Sales,Revenue,119.12
2020,Jul,CC202,1000001,Licensing Revenue,Revenue,715.557
2020,Jul,CC202,1000002,Service Revenue,Revenue,776.011
2020,Jul,CC202,1000004,Fee Revenue,Revenue,346.861
2020,Jul,CC202,2000000,Cost of Good Sold,Expense,78.306
2020,Jul,CC202,2000001,Staff Expenses,Expense,455.179
2020,Jul,CC202,2000002,Technology Expenses,Expense,343.93
2020,Jul,CC202,2000003,Property Expenses,Expense,395.332
2020,Jul,CC202,2000005,Purchases,Expense,270.323
2020,Jul,CC202,3000000,Cash at Bank,Asset,-537.375
2020,Jul,CC202,3000001,Inventory,Asset,772.178
2020,Jul,CC202,3000002,Accounts Receivable,Asset,482.794
2020,Jul,CC202,4000001,Accounts Payable,Liability,-802
2020,Jul,CC300,1000000,Product Sales,Revenue,413.977
2020,Jul,CC300,1000001,Licensing Revenue,Revenue,756.377
2020,Jul,CC300,1000002,Service Revenue,Revenue,423.492
2020,Jul,CC300,1000004,Fee Revenue,Revenue,17.165
2020,Jul,CC300,2000000,Cost of Good Sold,Expense,253.655
2020,Jul,CC300,2000001,Staff Expenses,Expense,326.099
2020,Jul,CC300,2000002,Technology Expenses,Expense,194.147
2020,Jul,CC300,2000003,Property Expenses,Expense,178.339
2020,Jul,CC300,2000005,Purchases,Expense,235.19
2020,Jul,CC300,3000000,Cash at Bank,Asset,-143.811
2020,Jul,CC300,3000001,Inventory,Asset,889.673
2020,Jul,CC300,3000002,Accounts Receivable,Asset,225.368
2020,Jul,CC300,4000001,Accounts Payable,Liability,-608
2020,Jul,CC301,1000000,Product Sales,Revenue,684.232
2020,Jul,CC301,1000001,Licensing Revenue,Revenue,459.161
2020,Jul,CC301,1000002,Service Revenue,Revenue,1921.539
2020,Jul,CC301,1000004,Fee Revenue,Revenue,894.376
2020,Jul,CC301,2000000,Cost of Good Sold,Expense,465.903
2020,Jul,CC301,2000001,Staff Expenses,Expense,697.302
2020,Jul,CC301,2000002,Technology Expenses,Expense,791.684
2020,Jul,CC301,2000003,Property Expenses,Expense,953.108
2020,Jul,CC301,2000005,Purchases,Expense,405.245
2020,Jul,CC301,3000000,Cash at Bank,Asset,406.276
2020,Jul,CC301,3000001,Inventory,Asset,651.415
2020,Jul,CC301,3000002,Accounts Receivable,Asset,773.866
2020,Jul,CC301,4000001,Accounts Payable,Liability,402
2020,Jul,CC302,1000000,Product Sales,Revenue,132.483
2020,Jul,CC302,1000001,Licensing Revenue,Revenue,413.609
2020,Jul,CC302,1000002,Service Revenue,Revenue,155.091
2020,Jul,CC302,1000004,Fee Revenue,Revenue,546.15
2020,Jul,CC302,2000000,Cost of Good Sold,Expense,100.305
2020,Jul,CC302,2000001,Staff Expenses,Expense,39.721
2020,Jul,CC302,2000002,Technology Expenses,Expense,22.024
2020,Jul,CC302,2000003,Property Expenses,Expense,40.749
2020,Jul,CC302,2000005,Purchases,Expense,91.556
2020,Jul,CC302,3000000,Cash at Bank,Asset,-252.103
2020,Jul,CC302,3000001,Inventory,Asset,805.658
2020,Jul,CC302,3000002,Accounts Receivable,Asset,171.316
2020,Jul,CC302,4000001,Accounts Payable,Liability,-806
2020,Aug,CC100,1000000,Product Sales,Revenue,277.687
2020,Aug,CC100,1000001,Licensing Revenue,Revenue,447.39
2020,Aug,CC100,1000002,Service Revenue,Revenue,876.056
2020,Aug,CC100,1000004,Fee Revenue,Revenue,615.728
2020,Aug,CC100,2000000,Cost of Good Sold,Expense,182.672
2020,Aug,CC100,2000001,Staff Expenses,Expense,530.241
2020,Aug,CC100,2000002,Technology Expenses,Expense,409.199
2020,Aug,CC100,2000003,Property Expenses,Expense,304.601
2020,Aug,CC100,2000005,Purchases,Expense,268.731
2020,Aug,CC100,3000000,Cash at Bank,Asset,-108.618
2020,Aug,CC100,3000001,Inventory,Asset,763.414
2020,Aug,CC100,3000002,Accounts Receivable,Asset,578.719
2020,Aug,CC100,4000001,Accounts Payable,Liability,-198
2020,Aug,CC101,1000000,Product Sales,Revenue,310.656
2020,Aug,CC101,1000001,Licensing Revenue,Revenue,190.8
2020,Aug,CC101,1000002,Service Revenue,Revenue,870.404
2020,Aug,CC101,1000004,Fee Revenue,Revenue,719.822
2020,Aug,CC101,2000000,Cost of Good Sold,Expense,269.925
2020,Aug,CC101,2000001,Staff Expenses,Expense,560.251
2020,Aug,CC101,2000002,Technology Expenses,Expense,365.498
2020,Aug,CC101,2000003,Property Expenses,Expense,418.78
2020,Aug,CC101,2000005,Purchases,Expense,93.088
2020,Aug,CC101,3000000,Cash at Bank,Asset,502.788
2020,Aug,CC101,3000001,Inventory,Asset,665.989
2020,Aug,CC101,3000002,Accounts Receivable,Asset,250.089
2020,Aug,CC101,4000001,Accounts Payable,Liability,594
2020,Aug,CC102,1000000,Product Sales,Revenue,471.828
2020,Aug,CC102,1000001,Licensing Revenue,Revenue,133.934
2020,Aug,CC102,1000002,Service Revenue,Revenue,409.922
2020,Aug,CC102,1000004,Fee Revenue,Revenue,778.14
2020,Aug,CC102,2000000,Cost of Good Sold,Expense,354.619
2020,Aug,CC102,2000001,Staff Expenses,Expense,304.71
2020,Aug,CC102,2000002,Technology Expenses,Expense,192.195
2020,Aug,CC102,2000003,Property Expenses,Expense,301.568
2020,Aug,CC102,2000005,Purchases,Expense,290.319
2020,Aug,CC102,3000000,Cash at Bank,Asset,-685.357
2020,Aug,CC102,3000001,Inventory,Asset,676.657
2020,Aug,CC102,3000002,Accounts Receivable,Asset,246.46
2020,Aug,CC102,4000001,Accounts Payable,Liability,-1002
2020,Aug,CC200,1000000,Product Sales,Revenue,1095.023
2020,Aug,CC200,1000001,Licensing Revenue,Revenue,70.718
2020,Aug,CC200,1000002,Service Revenue,Revenue,556.092
2020,Aug,CC200,1000004,Fee Revenue,Revenue,903.044
2020,Aug,CC200,2000000,Cost of Good Sold,Expense,835.066
2020,Aug,CC200,2000001,Staff Expenses,Expense,277.819
2020,Aug,CC200,2000002,Technology Expenses,Expense,351.307
2020,Aug,CC200,2000003,Property Expenses,Expense,298.664
2020,Aug,CC200,2000005,Purchases,Expense,792.678
2020,Aug,CC200,3000000,Cash at Bank,Asset,-991.13
2020,Aug,CC200,3000001,Inventory,Asset,636.47
2020,Aug,CC200,3000002,Accounts Receivable,Asset,225.888
2020,Aug,CC200,4000001,Accounts Payable,Liability,-800
2020,Aug,CC201,1000000,Product Sales,Revenue,1187.589
2020,Aug,CC201,1000001,Licensing Revenue,Revenue,322.047
2020,Aug,CC201,1000002,Service Revenue,Revenue,1315.563
2020,Aug,CC201,1000004,Fee Revenue,Revenue,785.889
2020,Aug,CC201,2000000,Cost of Good Sold,Expense,916.986
2020,Aug,CC201,2000001,Staff Expenses,Expense,898.159
2020,Aug,CC201,2000002,Technology Expenses,Expense,596.331
2020,Aug,CC201,2000003,Property Expenses,Expense,652.088
2020,Aug,CC201,2000005,Purchases,Expense,711.677
2020,Aug,CC201,3000000,Cash at Bank,Asset,219.736
2020,Aug,CC201,3000001,Inventory,Asset,673.099
2020,Aug,CC201,3000002,Accounts Receivable,Asset,884.875
2020,Aug,CC201,4000001,Accounts Payable,Liability,602
2020,Aug,CC202,1000000,Product Sales,Revenue,844.253
2020,Aug,CC202,1000001,Licensing Revenue,Revenue,441.402
2020,Aug,CC202,1000002,Service Revenue,Revenue,810.288
2020,Aug,CC202,1000004,Fee Revenue,Revenue,819.541
2020,Aug,CC202,2000000,Cost of Good Sold,Expense,750.179
2020,Aug,CC202,2000001,Staff Expenses,Expense,581.675
2020,Aug,CC202,2000002,Technology Expenses,Expense,367.264
2020,Aug,CC202,2000003,Property Expenses,Expense,429.679
2020,Aug,CC202,2000005,Purchases,Expense,473.433
2020,Aug,CC202,3000000,Cash at Bank,Asset,-882.352
2020,Aug,CC202,3000001,Inventory,Asset,704.35
2020,Aug,CC202,3000002,Accounts Receivable,Asset,658.467
2020,Aug,CC202,4000001,Accounts Payable,Liability,-800
2020,Aug,CC300,1000000,Product Sales,Revenue,640.485
2020,Aug,CC300,1000001,Licensing Revenue,Revenue,364.401
2020,Aug,CC300,1000002,Service Revenue,Revenue,1145.75
2020,Aug,CC300,1000004,Fee Revenue,Revenue,924.254
2020,Aug,CC300,2000000,Cost of Good Sold,Expense,443.961
2020,Aug,CC300,2000001,Staff Expenses,Expense,679.191
2020,Aug,CC300,2000002,Technology Expenses,Expense,503.162
2020,Aug,CC300,2000003,Property Expenses,Expense,661.195
2020,Aug,CC300,2000005,Purchases,Expense,399.234
2020,Aug,CC300,3000000,Cash at Bank,Asset,1023.688
2020,Aug,CC300,3000001,Inventory,Asset,828.346
2020,Aug,CC300,3000002,Accounts Receivable,Asset,1031.763
2020,Aug,CC300,4000001,Accounts Payable,Liability,0
2020,Aug,CC301,1000000,Product Sales,Revenue,427.356
2020,Aug,CC301,1000001,Licensing Revenue,Revenue,202.91
2020,Aug,CC301,1000002,Service Revenue,Revenue,941.852
2020,Aug,CC301,1000004,Fee Revenue,Revenue,337.89
2020,Aug,CC301,2000000,Cost of Good Sold,Expense,252.447
2020,Aug,CC301,2000001,Staff Expenses,Expense,494.243
2020,Aug,CC301,2000002,Technology Expenses,Expense,401.792
2020,Aug,CC301,2000003,Property Expenses,Expense,413.706
2020,Aug,CC301,2000005,Purchases,Expense,386.255
2020,Aug,CC301,3000000,Cash at Bank,Asset,530.434
2020,Aug,CC301,3000001,Inventory,Asset,642.032
2020,Aug,CC301,3000002,Accounts Receivable,Asset,301.213
2020,Aug,CC301,4000001,Accounts Payable,Liability,598
2020,Aug,CC302,1000000,Product Sales,Revenue,335.677
2020,Aug,CC302,1000001,Licensing Revenue,Revenue,416.702
2020,Aug,CC302,1000002,Service Revenue,Revenue,504.144
2020,Aug,CC302,1000004,Fee Revenue,Revenue,457.983
2020,Aug,CC302,2000000,Cost of Good Sold,Expense,72.66
2020,Aug,CC302,2000001,Staff Expenses,Expense,271.308
2020,Aug,CC302,2000002,Technology Expenses,Expense,236.519
2020,Aug,CC302,2000003,Property Expenses,Expense,274.319
2020,Aug,CC302,2000005,Purchases,Expense,66.248
2020,Aug,CC302,3000000,Cash at Bank,Asset,-759.348
2020,Aug,CC302,3000001,Inventory,Asset,800.75
2020,Aug,CC302,3000002,Accounts Receivable,Asset,151.201
2020,Aug,CC302,4000001,Accounts Payable,Liability,-1000
2020,Sep,CC100,1000000,Product Sales,Revenue,845.94
2020,Sep,CC100,1000001,Licensing Revenue,Revenue,220.996
2020,Sep,CC100,1000002,Service Revenue,Revenue,603.65
2020,Sep,CC100,1000004,Fee Revenue,Revenue,706.449
2020,Sep,CC100,2000000,Cost of Good Sold,Expense,559.649
2020,Sep,CC100,2000001,Staff Expenses,Expense,376.043
2020,Sep,CC100,2000002,Technology Expenses,Expense,260.979
2020,Sep,CC100,2000003,Property Expenses,Expense,367.17
2020,Sep,CC100,2000005,Purchases,Expense,532.257
2020,Sep,CC100,3000000,Cash at Bank,Asset,-555.59
2020,Sep,CC100,3000001,Inventory,Asset,681.589
2020,Sep,CC100,3000002,Accounts Receivable,Asset,215.753
2020,Sep,CC100,4000001,Accounts Payable,Liability,-802
2020,Sep,CC101,1000000,Product Sales,Revenue,673.565
2020,Sep,CC101,1000001,Licensing Revenue,Revenue,115.517
2020,Sep,CC101,1000002,Service Revenue,Revenue,543.494
2020,Sep,CC101,1000004,Fee Revenue,Revenue,356.19
2020,Sep,CC101,2000000,Cost of Good Sold,Expense,441.469
2020,Sep,CC101,2000001,Staff Expenses,Expense,441.53
2020,Sep,CC101,2000002,Technology Expenses,Expense,287.079
2020,Sep,CC101,2000003,Property Expenses,Expense,343.19
2020,Sep,CC101,2000005,Purchases,Expense,324.21
2020,Sep,CC101,3000000,Cash at Bank,Asset,734.476
2020,Sep,CC101,3000001,Inventory,Asset,624.685
2020,Sep,CC101,3000002,Accounts Receivable,Asset,159.945
2020,Sep,CC101,4000001,Accounts Payable,Liability,798
2020,Sep,CC102,1000000,Product Sales,Revenue,1088.351
2020,Sep,CC102,1000001,Licensing Revenue,Revenue,254.058
2020,Sep,CC102,1000002,Service Revenue,Revenue,1839.723
2020,Sep,CC102,1000004,Fee Revenue,Revenue,739.388
2020,Sep,CC102,2000000,Cost of Good Sold,Expense,682.535
2020,Sep,CC102,2000001,Staff Expenses,Expense,869.92
2020,Sep,CC102,2000002,Technology Expenses,Expense,637.847
2020,Sep,CC102,2000003,Property Expenses,Expense,972.299
2020,Sep,CC102,2000005,Purchases,Expense,671.245
2020,Sep,CC102,3000000,Cash at Bank,Asset,-61.263
2020,Sep,CC102,3000001,Inventory,Asset,615
2020,Sep,CC102,3000002,Accounts Receivable,Asset,811.679
2020,Sep,CC102,4000001,Accounts Payable,Liability,594
2020,Sep,CC200,1000000,Product Sales,Revenue,981.002
2020,Sep,CC200,1000001,Licensing Revenue,Revenue,72.877
2020,Sep,CC200,1000002,Service Revenue,Revenue,238.542
2020,Sep,CC200,1000004,Fee Revenue,Revenue,751.412
2020,Sep,CC200,2000000,Cost of Good Sold,Expense,666.685
2020,Sep,CC200,2000001,Staff Expenses,Expense,228.757
2020,Sep,CC200,2000002,Technology Expenses,Expense,93.362
2020,Sep,CC200,2000003,Property Expenses,Expense,473.436
2020,Sep,CC200,2000005,Purchases,Expense,652.54
2020,Sep,CC200,3000000,Cash at Bank,Asset,-111.18
2020,Sep,CC200,3000001,Inventory,Asset,603.727
2020,Sep,CC200,3000002,Accounts Receivable,Asset,533.987
2020,Sep,CC200,4000001,Accounts Payable,Liability,-594
2020,Sep,CC201,1000000,Product Sales,Revenue,1364.293
2020,Sep,CC201,1000001,Licensing Revenue,Revenue,145.761
2020,Sep,CC201,1000002,Service Revenue,Revenue,1700.234
2020,Sep,CC201,1000004,Fee Revenue,Revenue,506.188
2020,Sep,CC201,2000000,Cost of Good Sold,Expense,376.029
2020,Sep,CC201,2000001,Staff Expenses,Expense,995.471
2020,Sep,CC201,2000002,Technology Expenses,Expense,686.938
2020,Sep,CC201,2000003,Property Expenses,Expense,799.718
2020,Sep,CC201,2000005,Purchases,Expense,317.837
2020,Sep,CC201,3000000,Cash at Bank,Asset,-352.244
2020,Sep,CC201,3000001,Inventory,Asset,625.124
2020,Sep,CC201,3000002,Accounts Receivable,Asset,934.542
2020,Sep,CC201,4000001,Accounts Payable,Liability,602
2020,Sep,CC202,1000000,Product Sales,Revenue,1176.977
2020,Sep,CC202,1000001,Licensing Revenue,Revenue,179.46
2020,Sep,CC202,1000002,Service Revenue,Revenue,882.192
2020,Sep,CC202,1000004,Fee Revenue,Revenue,224.443
2020,Sep,CC202,2000000,Cost of Good Sold,Expense,661.929
2020,Sep,CC202,2000001,Staff Expenses,Expense,514.467
2020,Sep,CC202,2000002,Technology Expenses,Expense,355.584
2020,Sep,CC202,2000003,Property Expenses,Expense,475.298
2020,Sep,CC202,2000005,Purchases,Expense,680.877
2020,Sep,CC202,3000000,Cash at Bank,Asset,100.764
2020,Sep,CC202,3000001,Inventory,Asset,621.881
2020,Sep,CC202,3000002,Accounts Receivable,Asset,229.032
2020,Sep,CC202,4000001,Accounts Payable,Liability,1006
2020,Sep,CC300,1000000,Product Sales,Revenue,34.455
2020,Sep,CC300,1000001,Licensing Revenue,Revenue,142.286
2020,Sep,CC300,1000002,Service Revenue,Revenue,288.394
2020,Sep,CC300,1000004,Fee Revenue,Revenue,21.192
2020,Sep,CC300,2000000,Cost of Good Sold,Expense,18.751
2020,Sep,CC300,2000001,Staff Expenses,Expense,47.596
2020,Sep,CC300,2000002,Technology Expenses,Expense,121.691
2020,Sep,CC300,2000003,Property Expenses,Expense,41.283
2020,Sep,CC300,2000005,Purchases,Expense,19.049
2020,Sep,CC300,3000000,Cash at Bank,Asset,-906.942
2020,Sep,CC300,3000001,Inventory,Asset,826.381
2020,Sep,CC300,3000002,Accounts Receivable,Asset,225.904
2020,Sep,CC300,4000001,Accounts Payable,Liability,-1008
2020,Sep,CC301,1000000,Product Sales,Revenue,969.674
2020,Sep,CC301,1000001,Licensing Revenue,Revenue,109.058
2020,Sep,CC301,1000002,Service Revenue,Revenue,726.634
2020,Sep,CC301,1000004,Fee Revenue,Revenue,589.047
2020,Sep,CC301,2000000,Cost of Good Sold,Expense,634.556
2020,Sep,CC301,2000001,Staff Expenses,Expense,421.247
2020,Sep,CC301,2000002,Technology Expenses,Expense,311.207
2020,Sep,CC301,2000003,Property Expenses,Expense,380.293
2020,Sep,CC301,2000005,Purchases,Expense,561.95
2020,Sep,CC301,3000000,Cash at Bank,Asset,595.661
2020,Sep,CC301,3000001,Inventory,Asset,584.537
2020,Sep,CC301,3000002,Accounts Receivable,Asset,283.021
2020,Sep,CC301,4000001,Accounts Payable,Liability,998
2020,Sep,CC302,1000000,Product Sales,Revenue,868.293
2020,Sep,CC302,1000001,Licensing Revenue,Revenue,212.108
2020,Sep,CC302,1000002,Service Revenue,Revenue,624.296
2020,Sep,CC302,1000004,Fee Revenue,Revenue,315.798
2020,Sep,CC302,2000000,Cost of Good Sold,Expense,581.379
2020,Sep,CC302,2000001,Staff Expenses,Expense,397.966
2020,Sep,CC302,2000002,Technology Expenses,Expense,332.765
2020,Sep,CC302,2000003,Property Expenses,Expense,424.236
2020,Sep,CC302,2000005,Purchases,Expense,556.017
2020,Sep,CC302,3000000,Cash at Bank,Asset,329.812
2020,Sep,CC302,3000001,Inventory,Asset,710.84
2020,Sep,CC302,3000002,Accounts Receivable,Asset,274.953
2020,Sep,CC302,4000001,Accounts Payable,Liability,388
2020,Oct,CC100,1000000,Product Sales,Revenue,474.61
2020,Oct,CC100,1000001,Licensing Revenue,Revenue,32.246
2020,Oct,CC100,1000002,Service Revenue,Revenue,859.242
2020,Oct,CC100,1000004,Fee Revenue,Revenue,519.545
2020,Oct,CC100,2000000,Cost of Good Sold,Expense,220.316
2020,Oct,CC100,2000001,Staff Expenses,Expense,558.443
2020,Oct,CC100,2000002,Technology Expenses,Expense,372.802
2020,Oct,CC100,2000003,Property Expenses,Expense,445.819
2020,Oct,CC100,2000005,Purchases,Expense,223.587
2020,Oct,CC100,3000000,Cash at Bank,Asset,283.965
2020,Oct,CC100,3000001,Inventory,Asset,664.566
2020,Oct,CC100,3000002,Accounts Receivable,Asset,458.007
2020,Oct,CC100,4000001,Accounts Payable,Liability,1002
2020,Oct,CC101,1000000,Product Sales,Revenue,647.321
2020,Oct,CC101,1000001,Licensing Revenue,Revenue,14.862
2020,Oct,CC101,1000002,Service Revenue,Revenue,1197.852
2020,Oct,CC101,1000004,Fee Revenue,Revenue,998.533
2020,Oct,CC101,2000000,Cost of Good Sold,Expense,222.004
2020,Oct,CC101,2000001,Staff Expenses,Expense,801.463
2020,Oct,CC101,2000002,Technology Expenses,Expense,547.28
2020,Oct,CC101,2000003,Property Expenses,Expense,588.789
2020,Oct,CC101,2000005,Purchases,Expense,148.668
2020,Oct,CC101,3000000,Cash at Bank,Asset,911.11
2020,Oct,CC101,3000001,Inventory,Asset,614.894
2020,Oct,CC101,3000002,Accounts Receivable,Asset,375.654
2020,Oct,CC101,4000001,Accounts Payable,Liability,1000
2020,Oct,CC102,1000000,Product Sales,Revenue,771.681
2020,Oct,CC102,1000001,Licensing Revenue,Revenue,87.329
2020,Oct,CC102,1000002,Service Revenue,Revenue,361.687
2020,Oct,CC102,1000004,Fee Revenue,Revenue,533.65
2020,Oct,CC102,2000000,Cost of Good Sold,Expense,534.701
2020,Oct,CC102,2000001,Staff Expenses,Expense,261.372
2020,Oct,CC102,2000002,Technology Expenses,Expense,163.132
2020,Oct,CC102,2000003,Property Expenses,Expense,192.303
2020,Oct,CC102,2000005,Purchases,Expense,491.585
2020,Oct,CC102,3000000,Cash at Bank,Asset,-965.567
2020,Oct,CC102,3000001,Inventory,Asset,556.752
2020,Oct,CC102,3000002,Accounts Receivable,Asset,362.893
2020,Oct,CC102,4000001,Accounts Payable,Liability,-800
2020,Oct,CC200,1000000,Product Sales,Revenue,1329.396
2020,Oct,CC200,1000001,Licensing Revenue,Revenue,64.495
2020,Oct,CC200,1000002,Service Revenue,Revenue,675.959
2020,Oct,CC200,1000004,Fee Revenue,Revenue,529.527
2020,Oct,CC200,2000000,Cost of Good Sold,Expense,926.656
2020,Oct,CC200,2000001,Staff Expenses,Expense,371.176
2020,Oct,CC200,2000002,Technology Expenses,Expense,250.442
2020,Oct,CC200,2000003,Property Expenses,Expense,268.082
2020,Oct,CC200,2000005,Purchases,Expense,796.395
2020,Oct,CC200,3000000,Cash at Bank,Asset,382.409
2020,Oct,CC200,3000001,Inventory,Asset,498.93
2020,Oct,CC200,3000002,Accounts Receivable,Asset,553.094
2020,Oct,CC200,4000001,Accounts Payable,Liability,1002
2020,Oct,CC201,1000000,Product Sales,Revenue,1138.008
2020,Oct,CC201,1000001,Licensing Revenue,Revenue,102.829
2020,Oct,CC201,1000002,Service Revenue,Revenue,985.573
2020,Oct,CC201,1000004,Fee Revenue,Revenue,317.826
2020,Oct,CC201,2000000,Cost of Good Sold,Expense,819.396
2020,Oct,CC201,2000001,Staff Expenses,Expense,586.717
2020,Oct,CC201,2000002,Technology Expenses,Expense,392.565
2020,Oct,CC201,2000003,Property Expenses,Expense,480.653
2020,Oct,CC201,2000005,Purchases,Expense,704.58
2020,Oct,CC201,3000000,Cash at Bank,Asset,-499.513
2020,Oct,CC201,3000001,Inventory,Asset,556.089
2020,Oct,CC201,3000002,Accounts Receivable,Asset,529.532
2020,Oct,CC201,4000001,Accounts Payable,Liability,800
2020,Oct,CC202,1000000,Product Sales,Revenue,1755.112
2020,Oct,CC202,1000001,Licensing Revenue,Revenue,43.222
2020,Oct,CC202,1000002,Service Revenue,Revenue,1170.94
2020,Oct,CC202,1000004,Fee Revenue,Revenue,559.113
2020,Oct,CC202,2000000,Cost of Good Sold,Expense,1151.681
2020,Oct,CC202,2000001,Staff Expenses,Expense,753.595
2020,Oct,CC202,2000002,Technology Expenses,Expense,533.656
2020,Oct,CC202,2000003,Property Expenses,Expense,648.716
2020,Oct,CC202,2000005,Purchases,Expense,1043.808
2020,Oct,CC202,3000000,Cash at Bank,Asset,-280.429
2020,Oct,CC202,3000001,Inventory,Asset,553.409
2020,Oct,CC202,3000002,Accounts Receivable,Asset,8.177
2020,Oct,CC202,4000001,Accounts Payable,Liability,806
2020,Oct,CC300,1000000,Product Sales,Revenue,731.747
2020,Oct,CC300,1000001,Licensing Revenue,Revenue,231.689
2020,Oct,CC300,1000002,Service Revenue,Revenue,760.031
2020,Oct,CC300,1000004,Fee Revenue,Revenue,1016.985
2020,Oct,CC300,2000000,Cost of Good Sold,Expense,527.131
2020,Oct,CC300,2000001,Staff Expenses,Expense,379.244
2020,Oct,CC300,2000002,Technology Expenses,Expense,252.657
2020,Oct,CC300,2000003,Property Expenses,Expense,272.02
2020,Oct,CC300,2000005,Purchases,Expense,485.598
2020,Oct,CC300,3000000,Cash at Bank,Asset,-517.716
2020,Oct,CC300,3000001,Inventory,Asset,767.705
2020,Oct,CC300,3000002,Accounts Receivable,Asset,570.228
2020,Oct,CC300,4000001,Accounts Payable,Liability,-198
2020,Oct,CC301,1000000,Product Sales,Revenue,1018.287
2020,Oct,CC301,1000001,Licensing Revenue,Revenue,247.523
2020,Oct,CC301,1000002,Service Revenue,Revenue,1936.356
2020,Oct,CC301,1000004,Fee Revenue,Revenue,596.614
2020,Oct,CC301,2000000,Cost of Good Sold,Expense,510.911
2020,Oct,CC301,2000001,Staff Expenses,Expense,877.477
2020,Oct,CC301,2000002,Technology Expenses,Expense,670.462
2020,Oct,CC301,2000003,Property Expenses,Expense,593.04
2020,Oct,CC301,2000005,Purchases,Expense,442.599
2020,Oct,CC301,3000000,Cash at Bank,Asset,-47.654
2020,Oct,CC301,3000001,Inventory,Asset,533.606
2020,Oct,CC301,3000002,Accounts Receivable,Asset,626.553
2020,Oct,CC301,4000001,Accounts Payable,Liability,1004
2020,Oct,CC302,1000000,Product Sales,Revenue,236.937
2020,Oct,CC302,1000001,Licensing Revenue,Revenue,14.436
2020,Oct,CC302,1000002,Service Revenue,Revenue,110.386
2020,Oct,CC302,1000004,Fee Revenue,Revenue,294.713
2020,Oct,CC302,2000000,Cost of Good Sold,Expense,16.104
2020,Oct,CC302,2000001,Staff Expenses,Expense,52.978
2020,Oct,CC302,2000002,Technology Expenses,Expense,103.534
2020,Oct,CC302,2000003,Property Expenses,Expense,40.825
2020,Oct,CC302,2000005,Purchases,Expense,14.758
2020,Oct,CC302,3000000,Cash at Bank,Asset,-756.959
2020,Oct,CC302,3000001,Inventory,Asset,651.366
2020,Oct,CC302,3000002,Accounts Receivable,Asset,161.749
2020,Oct,CC302,4000001,Accounts Payable,Liability,-608
2020,Nov,CC100,1000000,Product Sales,Revenue,1730.23
2020,Nov,CC100,1000001,Licensing Revenue,Revenue,342.76
2020,Nov,CC100,1000002,Service Revenue,Revenue,621.445
2020,Nov,CC100,1000004,Fee Revenue,Revenue,348.606
2020,Nov,CC100,2000000,Cost of Good Sold,Expense,1188.948
2020,Nov,CC100,2000001,Staff Expenses,Expense,428.304
2020,Nov,CC100,2000002,Technology Expenses,Expense,440.729
2020,Nov,CC100,2000003,Property Expenses,Expense,614.561
2020,Nov,CC100,2000005,Purchases,Expense,1037.681
2020,Nov,CC100,3000000,Cash at Bank,Asset,326.203
2020,Nov,CC100,3000001,Inventory,Asset,563.069
2020,Nov,CC100,3000002,Accounts Receivable,Asset,378.539
2020,Nov,CC100,4000001,Accounts Payable,Liability,598
2020,Nov,CC101,1000000,Product Sales,Revenue,936.297
2020,Nov,CC101,1000001,Licensing Revenue,Revenue,810.93
2020,Nov,CC101,1000002,Service Revenue,Revenue,1401.322
2020,Nov,CC101,1000004,Fee Revenue,Revenue,919.979
2020,Nov,CC101,2000000,Cost of Good Sold,Expense,701.262
